Lon,Lat,C_K_L_ESM,B_K_L_ESM,U_K_L_ESM
-4,57,0.025023949,0.11761082,0.857365231
-4,58,0.026712802,0.134120992,0.839166207
-4,59,0.02751708,0.130817281,0.841665639
-3,48,0.038324749,0.178362704,0.783312547
-3,49,0.03615746,0.181514153,0.782328387
-3,51,0.033856521,0.161084324,0.805059155
-3,52,0.031114864,0.152113411,0.816771725
-3,53,0.029148156,0.145090217,0.825761627
-3,54,0.027591958,0.127706954,0.844701089
-3,55,0.028161856,0.131407241,0.840430903
-3,56,0.027056602,0.138679926,0.834263472
-3,57,0.027414372,0.135247803,0.837337825
-3,58,0.028993526,0.142475977,0.828530498
-2,45,0.044046806,0.190184544,0.76576865
-2,47,0.040720017,0.182499397,0.776780585
-2,48,0.039270835,0.179687249,0.781041916
-2,49,0.037524384,0.185127808,0.777347808
-2,50,0.037106802,0.183571024,0.779322174
-2,51,0.035408053,0.169341641,0.795250306
-2,52,0.032484028,0.160130302,0.80738567
-2,53,0.029955146,0.147556253,0.822488601
-2,54,0.024507611,0.133801388,0.841691001
-2,55,0.027213663,0.14697869,0.825807647
-2,56,0.027851349,0.145707183,0.826441468
-1,45,0.042987433,0.185622623,0.771389944
-1,46,0.039942395,0.178559985,0.78149762
-1,47,0.039646461,0.179989268,0.780364272
-1,48,0.038821181,0.171861857,0.789316963
-1,49,0.037711912,0.185947781,0.776340307
-1,50,0.036704748,0.186263596,0.777031655
-1,51,0.035170953,0.174552324,0.790276723
-1,52,0.033021254,0.168327111,0.798651635
-1,53,0.030423831,0.162617343,0.806958826
-1,54,0.028007668,0.156545069,0.815447263
-1,55,0.027471947,0.150281026,0.822247027
0,45,0.040999634,0.172244137,0.786756229
0,46,0.040219569,0.174196145,0.785584286
0,47,0.038720824,0.177762342,0.783516834
0,48,0.038401331,0.170734094,0.790864576
0,49,0.050402854,0.198849185,0.750747961
0,50,0.036405489,0.186689692,0.776904819
0,51,0.03463394,0.178663827,0.786702233
0,52,0.032970472,0.173779646,0.793249883
0,53,0.025888225,0.157024004,0.817087771
0,54,0.028509939,0.16110413,0.810385931
1,45,0.042358859,0.1510883,0.806552841
1,46,0.068372479,0.190955885,0.740671636
1,47,0.057082314,0.197941221,0.744976465
1,48,0.032455677,0.162296951,0.805247372
1,49,0.05020507,0.194908012,0.754886918
1,50,0.037716592,0.186770702,0.775512706
1,51,0.03550115,0.184052742,0.780446108
1,52,0.032805794,0.17811174,0.789082466
1,53,0.031335896,0.171895393,0.796768711
2,45,0.089262935,0.151324219,0.759412846
2,46,0.139943473,0.220275483,0.639781044
2,47,0.070268838,0.205694958,0.724036204
2,48,0.04699146,0.188037523,0.764971017
2,49,0.038987664,0.180144156,0.78086818
2,50,0.044817194,0.193491522,0.761691284
2,51,0.051035424,0.210920641,0.738043935
3,45,0.156239672,0.171239007,0.672521322
3,46,0.080698866,0.184576743,0.734724391
3,47,0.080864717,0.200904031,0.718231253
3,48,0.071795771,0.212282195,0.715922035
3,49,0.068045306,0.213630285,0.718324409
3,50,0.06994133,0.224857764,0.705200906
3,51,0.064041602,0.229253462,0.706704935
3,52,0.054647203,0.215548829,0.729803968
4,45,0.062086525,0.140246021,0.797667454
4,46,0.09771359,0.186700805,0.715585605
4,47,0.090649391,0.189373421,0.719977188
4,48,0.080314429,0.212316053,0.707369518
4,49,0.086499785,0.219564387,0.693935828
4,50,0.080927543,0.224693622,0.694378836
4,51,0.066397755,0.233738311,0.699863935
4,52,0.058487577,0.224309071,0.717203353
4,53,0.051493345,0.214730397,0.733776258
5,45,0.197450544,0.178113686,0.62443577
5,46,0.104230875,0.168590163,0.727178961
5,47,0.180718275,0.218111903,0.601169822
5,48,0.102603891,0.200857185,0.696538924
5,49,0.099936166,0.209473365,0.690590469
5,50,0.094583567,0.219557402,0.685859031
5,51,0.077207587,0.241239284,0.681553129
5,52,0.061419318,0.229385114,0.709195568
5,53,0.050795606,0.216390136,0.732814259
5,54,0.042638161,0.204129615,0.753232224
5,59,0.096680871,0.252042652,0.651276477
5,60,0.119170149,0.233018859,0.647810992
5,61,0.126216516,0.215546368,0.658237116
5,62,0.14191946,0.25716187,0.600918671
5,63,0.134627601,0.253882381,0.611490017
6,45,0.314555371,0.090738553,0.594706076
6,46,0.309733428,0.148118622,0.542147949
6,47,0.29085483,0.190984544,0.518160627
6,48,0.261843246,0.224162493,0.513994262
6,49,0.157350314,0.224237183,0.618412503
6,50,0.115727907,0.21866061,0.665611483
6,51,0.100478501,0.254298815,0.645222684
6,52,0.059346518,0.22899343,0.711660052
6,53,0.052568932,0.22170611,0.725724958
6,54,0.045197498,0.212338055,0.742464447
6,59,0.162407088,0.203899131,0.63369378
6,60,0.164187301,0.197802597,0.638010102
6,61,0.17534408,0.195216535,0.629439385
6,62,0.159205463,0.24446065,0.596333888
6,63,0.157192373,0.263061547,0.579746081
7,45,0.175065254,0.079326732,0.745608014
7,46,0.315536203,0.091963593,0.592500204
7,47,0.339956017,0.177855541,0.482188442
7,48,0.270084468,0.21497178,0.514943752
7,49,0.177635542,0.220993657,0.601370801
7,50,0.149883897,0.230973314,0.61914279
7,51,0.101465409,0.238956943,0.659577649
7,52,0.079676373,0.247748367,0.67257526
7,53,0.052733048,0.225754938,0.721512015
7,54,0.048065193,0.222188394,0.729746413
7,59,0.180116553,0.18603894,0.633844506
7,60,0.187213391,0.167886701,0.644899908
7,61,0.217529628,0.170944746,0.611525626
7,62,0.194768832,0.20967535,0.595555818
7,63,0.165217826,0.270058162,0.564724012
8,45,0.106645812,0.12555228,0.767801908
8,46,0.147025593,0.07125546,0.781718947
8,47,0.355097147,0.150032183,0.49487067
8,48,0.301900746,0.190817444,0.50728181
8,49,0.285657645,0.246302339,0.468040016
8,50,0.123984206,0.216893027,0.659122768
8,51,0.151485675,0.243954892,0.604559433
8,52,0.14073762,0.285309186,0.573953194
8,53,0.05486252,0.234157869,0.710979611
8,54,0.051966574,0.235727482,0.712305945
8,55,0.037712809,0.217441451,0.74484574
8,56,0.051161136,0.238687646,0.710151218
8,57,0.046530647,0.232475684,0.720993669
8,59,0.17708628,0.231335239,0.591578481
8,60,0.215325852,0.191701262,0.592972886
8,61,0.294927692,0.161715426,0.543356882
8,62,0.173190611,0.190459622,0.636349767
8,63,0.154966807,0.274887521,0.570145672
8,64,0.22377176,0.270987079,0.50524116
9,45,0.120219092,0.128247588,0.751533319
9,46,0.167326979,0.065674516,0.766998506
9,47,0.319197082,0.130503911,0.550299007
9,48,0.315459409,0.179241686,0.505298906
9,49,0.252929158,0.223237962,0.52383288
9,50,0.209261344,0.233067124,0.557671532
9,51,0.200534391,0.256298465,0.543167144
9,52,0.144722173,0.284997492,0.570280335
9,53,0.062094619,0.247837013,0.690068368
9,54,0.052473747,0.249823422,0.697702831
9,55,0.050167274,0.255787915,0.694044811
9,56,0.063430699,0.278322303,0.658246999
9,57,0.087164659,0.307648594,0.605186747
9,58,0.098389048,0.313813644,0.587797308
9,59,0.167806316,0.293345015,0.538848669
9,60,0.237136062,0.245874581,0.516989357
9,61,0.322692993,0.198873595,0.478433412
9,62,0.27179906,0.183714622,0.544486318
9,63,0.182025545,0.276818559,0.541155897
9,64,0.272026672,0.274442385,0.453530944
10,45,0.185535972,0.132536847,0.681927181
10,46,0.299081063,0.059881198,0.641037739
10,47,0.21366763,0.109891775,0.676440595
10,48,0.367605185,0.169702816,0.462691999
10,49,0.278144425,0.202996581,0.518858995
10,50,0.266371588,0.219903267,0.513725145
10,51,0.231601658,0.244079192,0.524319149
10,52,0.174877302,0.281948652,0.543174046
10,53,0.07424146,0.256940718,0.668817822
10,54,0.059127117,0.266442823,0.67443006
10,55,0.058928076,0.290887753,0.650184171
10,56,0.053069733,0.295007838,0.651922429
10,57,0.072235718,0.320055825,0.607708457
10,58,0.113723977,0.346143064,0.54013296
10,60,0.221334438,0.288148259,0.490517303
10,61,0.337898074,0.22171054,0.440391386
10,62,0.344840279,0.204053708,0.451106013
10,63,0.272437877,0.262542059,0.465020065
10,64,0.300084777,0.279508862,0.420406361
10,65,0.277407725,0.275084368,0.447507906
11,45,0.14937586,0.134091022,0.716533117
11,46,0.313341415,0.075461319,0.611197266
11,47,0.425636637,0.097003069,0.477360294
11,48,0.41871736,0.162100946,0.419181694
11,49,0.32798221,0.182751566,0.489266224
11,50,0.32091138,0.200303418,0.478785202
11,51,0.287308088,0.24463334,0.468058572
11,52,0.165854826,0.268440549,0.565704625
11,53,0.09867343,0.267402283,0.633924287
11,54,0.080208823,0.288559215,0.631231962
11,55,0.06748851,0.311797508,0.620713982
11,56,0.064578644,0.333562955,0.6018584
11,58,0.141826813,0.372605967,0.48556722
11,59,0.194767624,0.348737823,0.456494553
11,60,0.257766322,0.305029117,0.437204562
11,61,0.342860976,0.239602542,0.417536482
11,62,0.3779126,0.203033088,0.419054312
11,63,0.303045158,0.242438952,0.45451589
11,64,0.319746669,0.269012911,0.41124042
11,65,0.296894125,0.278476703,0.424629172
12,45,0.166222614,0.159231534,0.674545852
12,46,0.19892713,0.076358429,0.724714442
12,47,0.476331582,0.090729562,0.432938856
12,48,0.472534109,0.155009207,0.372456685
12,49,0.378773875,0.162574634,0.458651492
12,50,0.418570642,0.174198957,0.407230401
12,51,0.342528064,0.231913177,0.425558759
12,52,0.19172341,0.254978698,0.553297893
12,53,0.142485231,0.265616815,0.591897954
12,54,0.121830472,0.306692202,0.571477326
12,55,0.079389958,0.314446903,0.606163139
12,56,0.080383898,0.346572945,0.573043157
12,58,0.178989858,0.37302198,0.447988162
12,59,0.226605631,0.347377079,0.42601729
12,60,0.296886467,0.297849141,0.405264393
12,61,0.37483712,0.235976495,0.389186385
12,62,0.390187123,0.200605394,0.409207483
12,63,0.304536137,0.219082489,0.476381374
12,64,0.280721734,0.246607799,0.472670467
12,65,0.280348934,0.259161291,0.460489775
12,66,0.257672417,0.282420457,0.459907126
13,46,0.215822919,0.092838146,0.691338935
13,47,0.511824068,0.089427331,0.398748601
13,48,0.538233285,0.132590541,0.329176173
13,49,0.468821848,0.144480744,0.386697408
13,50,0.467910447,0.161232375,0.370857178
13,51,0.371864171,0.207216755,0.420919074
13,52,0.213345199,0.235051522,0.551603279
13,53,0.172929044,0.253020821,0.574050135
13,54,0.141789189,0.287782337,0.570428474
13,55,0.101443204,0.30059498,0.597961817
13,56,0.139483503,0.33983431,0.520682187
13,57,0.173179046,0.346597108,0.480223846
13,58,0.233137284,0.356703552,0.410159165
13,59,0.280637496,0.339131141,0.380231364
13,60,0.336043652,0.283435689,0.38052066
13,61,0.403991171,0.23609124,0.359917589
13,62,0.430937394,0.208455137,0.360607469
13,63,0.333518702,0.225596488,0.44088481
13,64,0.35867103,0.21755641,0.42377256
13,65,0.318728169,0.221035861,0.460235971
13,66,0.250762016,0.258659962,0.490578022
13,67,0.24605008,0.288702105,0.465247816
14,46,0.415889489,0.111044135,0.473066376
14,47,0.483515022,0.09747997,0.419005008
14,48,0.546915516,0.124334917,0.328749567
14,49,0.457921984,0.145598942,0.396479074
14,50,0.431297714,0.166361885,0.402340402
14,51,0.343548818,0.19659948,0.459851701
14,52,0.253344672,0.223305732,0.523349596
14,53,0.184332355,0.236582624,0.579085021
14,54,0.146532623,0.255633131,0.597834246
14,56,0.154112953,0.305641634,0.540245413
14,57,0.199560592,0.312475993,0.487963415
14,58,0.272368352,0.321645158,0.405986491
14,59,0.324749232,0.301638059,0.373612709
14,60,0.384147211,0.267875341,0.347977448
14,61,0.441963468,0.234073946,0.323962586
14,62,0.460635184,0.223676821,0.315687995
14,63,0.454582999,0.226092077,0.319324923
14,64,0.452341531,0.203227086,0.344431384
14,65,0.34362173,0.202261023,0.454117248
14,66,0.259179837,0.21712626,0.523693903
14,67,0.195841297,0.297936844,0.506221859
14,68,0.227906689,0.300536353,0.471556959
14,69,0.171690064,0.316340074,0.511969863
15,45,0.373854971,0.147376466,0.478768564
15,46,0.371039405,0.140758934,0.488201661
15,47,0.421233104,0.115959575,0.462807321
15,48,0.492045632,0.132843775,0.375110593
15,49,0.410462557,0.144169409,0.445368034
15,50,0.440084799,0.154249298,0.405665902
15,51,0.377031944,0.18410289,0.438865167
15,52,0.247699841,0.207311515,0.544988644
15,53,0.206548745,0.218279475,0.57517178
15,54,0.185070458,0.247111068,0.567818475
15,55,0.142885565,0.25843411,0.598680325
15,57,0.213797495,0.274931494,0.511271011
15,58,0.280002573,0.287242286,0.432755141
15,59,0.332885816,0.280966083,0.386148101
15,60,0.403480225,0.255703652,0.340816123
15,61,0.476128998,0.232473816,0.291397186
15,62,0.493312043,0.221870861,0.284817096
15,63,0.486905621,0.223215974,0.289878405
15,64,0.471932162,0.214693659,0.313374179
15,65,0.417800975,0.202711512,0.379487513
15,66,0.288226745,0.207499947,0.504273308
15,67,0.198211937,0.295218098,0.506569966
15,68,0.232475846,0.301206016,0.466318138
15,69,0.204730659,0.328020569,0.467248772
16,45,0.383218688,0.167928739,0.448852573
16,46,0.277134099,0.160376204,0.562489697
16,47,0.327226912,0.154157798,0.51861529
16,48,0.364253299,0.161644042,0.474102659
16,49,0.313636099,0.146950901,0.539413
16,50,0.41153366,0.151156961,0.437309379
16,51,0.396210753,0.186261856,0.417527391
16,52,0.242050511,0.197119254,0.560830235
16,53,0.221964963,0.202715483,0.575319554
16,54,0.207691421,0.228440925,0.563867654
16,55,0.178988883,0.239361577,0.58164954
16,57,0.203310201,0.254235621,0.542454178
16,58,0.26952421,0.259259543,0.471216247
16,59,0.33145126,0.258704427,0.409844314
16,60,0.40722127,0.246106556,0.346672174
16,61,0.476891253,0.231231527,0.29187722
16,62,0.501193959,0.219757015,0.279049027
16,63,0.504693115,0.220714224,0.27459266
16,64,0.481626511,0.22044337,0.297930119
16,65,0.436390264,0.21913646,0.344473276
16,66,0.35315993,0.210908975,0.435931096
16,67,0.252351166,0.23582323,0.511825604
16,68,0.175365161,0.331021334,0.493613506
16,69,0.218262963,0.348826247,0.43291079
17,45,0.37715954,0.171951694,0.450888766
17,46,0.284596827,0.169536435,0.545866738
17,47,0.29424221,0.170964416,0.534793374
17,48,0.297806856,0.167972262,0.534220882
17,49,0.311642149,0.153817869,0.534539982
17,50,0.355982476,0.164451293,0.479566231
17,51,0.33527713,0.184583322,0.480139548
17,52,0.262041091,0.190025749,0.54793316
17,53,0.227697224,0.191036281,0.581266496
17,54,0.209410387,0.204684059,0.585905555
17,55,0.190753151,0.218797361,0.590449488
17,59,0.340695312,0.242165052,0.417139636
17,60,0.389726871,0.245205794,0.365067335
17,61,0.45042609,0.242663625,0.306910285
17,62,0.485809162,0.23279759,0.281393249
17,63,0.501085862,0.218871336,0.280042802
17,64,0.494202672,0.214700854,0.291096474
17,65,0.441666045,0.235477242,0.322856712
17,66,0.386107748,0.233787713,0.38010454
17,67,0.312986758,0.219984402,0.46702884
17,68,0.176736389,0.310552161,0.51271145
17,69,0.192013514,0.378982006,0.429004481
17,70,0.201132167,0.377460766,0.421407067
18,45,0.329973633,0.188130255,0.481896113
18,46,0.252164987,0.178626991,0.569208022
18,47,0.266204904,0.178491402,0.555303695
18,48,0.283823695,0.16059249,0.555583815
18,49,0.330028712,0.151831889,0.5181394
18,50,0.356894237,0.174417889,0.468687874
18,51,0.293299835,0.179286281,0.527413884
18,52,0.255171985,0.185666667,0.559161348
18,53,0.216125044,0.185839487,0.598035468
18,54,0.207620394,0.196679888,0.595699719
18,55,0.210055585,0.206171393,0.583773022
18,58,0.290235615,0.233051138,0.476713248
18,60,0.393054654,0.237557691,0.369387655
18,61,0.435858709,0.236978798,0.327162493
18,63,0.484200361,0.228076856,0.287722783
18,64,0.485458273,0.224571803,0.289969925
18,65,0.465621119,0.235017262,0.299361619
18,66,0.423058199,0.244769266,0.332172535
18,67,0.338982916,0.236690365,0.424326719
18,68,0.250483289,0.276072826,0.473443885
19,45,0.312317777,0.200275583,0.48740664
19,46,0.21677052,0.192290376,0.590939105
19,47,0.266947874,0.188350539,0.544701588
19,48,0.308823871,0.153464061,0.537712068
19,49,0.38052146,0.143309594,0.476168946
19,50,0.373236353,0.176486248,0.450277399
19,51,0.29677237,0.183307998,0.519919633
19,52,0.256238314,0.188509307,0.55525238
19,53,0.219758833,0.188183151,0.592058016
19,54,0.20871592,0.201023782,0.590260298
19,55,0.189143775,0.203509895,0.607346329
19,64,0.47074885,0.232946615,0.296304535
19,65,0.469318261,0.239192146,0.291489593
19,66,0.431176794,0.260005845,0.308817361
19,67,0.360886785,0.269567499,0.369545716
19,69,0.223877569,0.356649892,0.419472539
19,70,0.221098603,0.404698141,0.374203257
20,45,0.237793289,0.209862649,0.552344061
20,46,0.18771659,0.201535833,0.610747577
20,47,0.220671977,0.204082414,0.575245608
20,48,0.280330154,0.173892012,0.545777833
20,49,0.363657275,0.162503935,0.47383879
20,50,0.367405273,0.195314205,0.437280523
20,51,0.261164422,0.193014936,0.545820643
20,52,0.253039121,0.19902391,0.54793697
20,53,0.231067365,0.194737631,0.574195004
20,54,0.234851774,0.205160821,0.559987405
20,55,0.245986952,0.216936357,0.53707669
20,64,0.452922995,0.243857267,0.303219738
20,65,0.445332752,0.255766442,0.298900807
20,66,0.428370948,0.269911485,0.301717567
20,67,0.391867478,0.277821784,0.330310738
20,68,0.322857849,0.276782593,0.400359558
20,69,0.27012803,0.317944423,0.411927547
20,70,0.171136392,0.414124523,0.414739085
20,71,0.221674932,0.39924001,0.379085058
21,45,0.29329315,0.212906718,0.493800133
21,46,0.231352912,0.216641582,0.552005506
21,47,0.224151794,0.218967575,0.556880632
21,48,0.273472315,0.208266234,0.51826145
21,49,0.301493709,0.197198395,0.501307896
21,50,0.295019249,0.215780611,0.48920014
21,51,0.244870614,0.210976185,0.544153201
21,52,0.232588734,0.212571737,0.554839529
21,53,0.237309491,0.212329403,0.550361106
21,54,0.2569779,0.223605796,0.519416304
21,55,0.261263738,0.23010424,0.508632022
21,56,0.319302963,0.231678511,0.449018526
21,57,0.370843641,0.239087268,0.390069091
21,58,0.416845704,0.237719902,0.345434394
21,61,0.47334717,0.223503774,0.303149056
21,62,0.485484394,0.220731875,0.293783731
21,63,0.470638226,0.240659122,0.288702652
21,64,0.436631079,0.264458004,0.298910917
21,65,0.421191785,0.280295777,0.298512438
21,66,0.420234137,0.275560209,0.304205654
21,67,0.399527554,0.279461909,0.321010537
21,68,0.354996787,0.271436225,0.373566988
21,69,0.280736231,0.288376055,0.430887714
21,70,0.226974982,0.384434233,0.388590785
21,71,0.253478494,0.37357633,0.372945177
22,45,0.289900077,0.176963479,0.533136444
22,46,0.375745676,0.187355448,0.436898876
22,47,0.324352407,0.225715387,0.449932206
22,48,0.296800004,0.218102874,0.485097122
22,49,0.326235492,0.202014033,0.471750474
22,50,0.314043681,0.229189897,0.456766422
22,51,0.249563752,0.227592581,0.522843667
22,52,0.247130049,0.229190326,0.523679625
22,53,0.254024639,0.22962379,0.516351571
22,54,0.275699294,0.23693015,0.487370556
22,55,0.292851285,0.242096264,0.465052451
22,56,0.320714614,0.244725016,0.43456037
22,57,0.362540863,0.258004789,0.379454349
22,58,0.418854391,0.257492216,0.323653393
22,59,0.442639509,0.254946485,0.302414005
22,61,0.470976929,0.229629009,0.299394062
22,62,0.49779992,0.222695684,0.279504396
22,63,0.474377868,0.247445358,0.278176774
22,64,0.437160973,0.270146478,0.292692549
22,66,0.40673741,0.287153166,0.306109424
22,67,0.396373708,0.284957108,0.318669185
22,68,0.376255189,0.278648756,0.345096056
22,69,0.297114519,0.2800208,0.422864681
22,70,0.245018453,0.351907724,0.403073823
22,71,0.226739307,0.377921915,0.395338778
23,45,0.246709201,0.166726818,0.586563981
23,46,0.381564298,0.189712829,0.428722874
23,47,0.336125183,0.216891505,0.446983312
23,48,0.332323559,0.187948237,0.479728204
23,49,0.376648052,0.214296645,0.409055303
23,50,0.295301125,0.238298046,0.466400829
23,51,0.255205556,0.242753158,0.502041286
23,52,0.263334958,0.243866413,0.49279863
23,53,0.259234256,0.245274661,0.495491083
23,54,0.279480586,0.254786776,0.465732638
23,55,0.295027773,0.262786928,0.4421853
23,56,0.314593674,0.273835729,0.411570597
23,57,0.339739939,0.285443956,0.374816105
23,58,0.391636194,0.284426394,0.323937412
23,59,0.418341005,0.281535726,0.300123269
23,60,0.447963477,0.261935635,0.290100888
23,61,0.471995084,0.246322819,0.281682097
23,62,0.486282861,0.239967987,0.273749151
23,63,0.478911235,0.252852781,0.268235984
23,64,0.44409613,0.278577173,0.277326697
23,65,0.418593368,0.2937519,0.287654732
23,66,0.40128164,0.292875001,0.30584336
23,67,0.390412461,0.29095128,0.318636259
23,68,0.371459802,0.281118641,0.347421558
23,69,0.31724999,0.285929718,0.396820292
23,70,0.236979922,0.33862312,0.424396959
23,71,0.25604007,0.352760927,0.391199003
24,45,0.280971444,0.180643705,0.538384851
24,46,0.341551881,0.215271944,0.443176175
24,47,0.305231934,0.175145716,0.51962235
24,48,0.394558351,0.185814118,0.41962753
24,49,0.36149666,0.236587515,0.401915825
24,50,0.253579803,0.248517178,0.49790302
24,51,0.257049911,0.254633927,0.488316162
24,52,0.283856517,0.255975189,0.460168294
24,53,0.253628943,0.261602756,0.4847683
24,54,0.271245195,0.269530949,0.459223856
24,55,0.297454043,0.282009603,0.420536354
24,56,0.306507253,0.295130469,0.398362277
24,57,0.339662581,0.302995489,0.35734193
24,58,0.379887995,0.304817394,0.315294611
24,59,0.392303987,0.311543168,0.296152845
24,60,0.419986406,0.291965035,0.288048559
24,61,0.451123744,0.272674599,0.276201657
24,62,0.475143572,0.258769526,0.266086902
24,63,0.479423992,0.261763418,0.258812591
24,64,0.454112555,0.283676827,0.262210618
24,65,0.415719522,0.302911494,0.281368984
24,66,0.397421018,0.298009961,0.304569022
24,67,0.387324469,0.29250279,0.320172742
24,68,0.37616392,0.280579635,0.343256445
24,69,0.303194159,0.286104181,0.41070166
24,70,0.257005698,0.318014483,0.424979819
24,71,0.247916102,0.348499635,0.403584262
25,45,0.258776092,0.185074604,0.556149304
25,46,0.35721827,0.176059816,0.466721915
25,47,0.379649659,0.172206078,0.448144264
25,48,0.377218476,0.231190261,0.391591263
25,49,0.271135916,0.242774548,0.486089536
25,50,0.255049283,0.25578553,0.489165187
25,51,0.248056538,0.264556587,0.487386875
25,52,0.286593337,0.268031219,0.445375444
25,53,0.272580241,0.272359066,0.455060693
25,54,0.275816691,0.277929687,0.446253622
25,55,0.30374133,0.288870876,0.407387794
25,56,0.322660112,0.298746327,0.37859356
25,57,0.338251852,0.308833839,0.352914309
25,58,0.377730461,0.316286247,0.305983292
25,59,0.395539221,0.322746845,0.281713934
25,60,0.429133675,0.312155035,0.25871129
25,61,0.438732755,0.297251135,0.26401611
25,62,0.462232735,0.285569445,0.252197821
25,63,0.464349659,0.283668567,0.251981773
25,64,0.446076725,0.295710169,0.258213106
25,65,0.420943271,0.304491067,0.274565661
25,66,0.407614387,0.296868615,0.295516999
25,67,0.382072849,0.294484827,0.323442324
25,68,0.368035028,0.287891483,0.344073489
25,69,0.305967774,0.293192333,0.400839894
25,70,0.251479762,0.318526074,0.429994164
25,71,0.245809433,0.342907789,0.411282778
26,45,0.246596379,0.212101108,0.541302513
26,46,0.315806648,0.207055135,0.477138218
26,47,0.315299269,0.242638011,0.44206272
26,48,0.27390125,0.256173692,0.469925058
26,49,0.248186186,0.248593914,0.5032199
26,50,0.232373705,0.259506386,0.508119908
26,51,0.258258504,0.273704642,0.468036855
26,52,0.273752118,0.277802134,0.448445749
26,53,0.274527234,0.279699132,0.445773633
26,54,0.276369846,0.287653781,0.435976373
26,55,0.293740278,0.299406474,0.406853248
26,56,0.311338201,0.310690308,0.377971491
26,57,0.330122678,0.317928919,0.351948403
26,58,0.361868247,0.3253429,0.312788853
26,59,0.398604968,0.331760101,0.269634931
26,60,0.433057601,0.327647564,0.239294835
26,61,0.442144296,0.314849039,0.243006665
26,62,0.453298495,0.309423257,0.237278248
26,63,0.451442935,0.30477203,0.243785034
26,64,0.444085028,0.30451036,0.251404612
26,65,0.426409915,0.304478752,0.269111333
26,66,0.408951455,0.297327545,0.293721
26,67,0.383614208,0.29404771,0.322338081
26,68,0.356967169,0.29374764,0.349285191
26,69,0.314944507,0.290698359,0.394357133
26,70,0.232485691,0.316546836,0.450967473
26,71,0.214233295,0.339112191,0.446654514
27,45,0.210648611,0.270892649,0.518458741
27,46,0.265478372,0.262725438,0.47179619
27,47,0.248610343,0.26935685,0.482032807
27,48,0.275568473,0.258894728,0.4655368
27,49,0.272018452,0.254370826,0.473610722
27,50,0.235308815,0.264611774,0.500079411
27,51,0.265671677,0.277653265,0.456675058
27,52,0.270473803,0.286040567,0.44348563
27,53,0.264065014,0.285961883,0.449973104
27,54,0.275745101,0.293576181,0.430678718
27,55,0.295565964,0.308999519,0.395434517
27,56,0.3011038,0.320178327,0.378717873
27,57,0.323166709,0.331548488,0.345284803
27,58,0.352061086,0.342408328,0.305530586
27,59,0.38535568,0.350513458,0.264130862
27,60,0.426336888,0.343632369,0.230030744
27,61,0.429433823,0.33660113,0.233965047
27,62,0.428937665,0.335902419,0.235159916
27,63,0.429166853,0.326916026,0.243917122
27,64,0.438337436,0.311630142,0.250032422
27,65,0.423974341,0.304815907,0.271209752
27,66,0.397349066,0.301032769,0.301618166
27,67,0.374640924,0.298849272,0.326509805
27,68,0.354001862,0.300000704,0.345997434
27,69,0.304736237,0.307636682,0.387627082
27,70,0.246019152,0.312344814,0.441636035
27,71,0.187694949,0.340067589,0.472237463
28,45,0.191085784,0.270695174,0.538219042
28,46,0.256876125,0.268173726,0.47495015
28,47,0.291215533,0.268186181,0.440598286
28,48,0.298193671,0.260667411,0.441138917
28,49,0.25757596,0.260850227,0.481573813
28,50,0.242823135,0.270561332,0.486615532
28,51,0.2742464,0.280811241,0.444942359
