Lon,Lat,C_K_L_ESM,B_K_L_ESM,U_K_L_ESM
28,62,0.436130418,0.34168827,0.222181313
28,63,0.442509067,0.320186375,0.237304558
28,64,0.436824477,0.299839557,0.263335966
28,65,0.421460145,0.280793238,0.297746617
28,66,0.394270373,0.270066775,0.335662853
28,67,0.372613454,0.272229484,0.355157062
28,68,0.391778211,0.282168424,0.326053365
28,69,0.367075636,0.309623324,0.32330104
28,70,0.334224558,0.334503846,0.331271596
28,71,0.274599888,0.357635945,0.367764167
29,46,0.221005524,0.244231866,0.53476261
29,47,0.242671581,0.240996853,0.516331566
29,48,0.245972089,0.240086813,0.513941098
29,49,0.217197572,0.242447069,0.540355359
29,50,0.236391337,0.248055281,0.515553382
29,51,0.250956124,0.253811197,0.495232679
29,52,0.278051364,0.259847433,0.462101203
29,53,0.275486014,0.268716559,0.455797427
29,54,0.30079373,0.277532477,0.421673793
29,55,0.306999659,0.291156764,0.401843578
29,56,0.345409603,0.299341391,0.355249007
29,57,0.382940475,0.309695217,0.307364309
29,58,0.379770806,0.33029129,0.289937905
29,59,0.40977382,0.337567491,0.252658689
29,60,0.415052055,0.351677869,0.233270077
29,61,0.425229401,0.352451125,0.222319474
29,62,0.439414364,0.340833808,0.219751828
29,63,0.431802635,0.325725983,0.242471382
29,64,0.426965922,0.303351006,0.269683072
29,65,0.41783971,0.277534357,0.304625933
29,66,0.385473846,0.263057498,0.351468657
29,67,0.363945896,0.268786967,0.367267137
29,68,0.380708337,0.283453182,0.335838481
29,69,0.33671151,0.316848289,0.346440201
29,70,0.325546737,0.337530905,0.336922359
29,71,0.290650778,0.35803434,0.351314882
